6976	Proceedings of the 8th International Workshop on Distributed Algorithms	10
6977	Proceedings of the 4th International IPCO Conference on Integer Programming and Combinatorial Optimization	10
6978	Proceedings of the International Conference on Logic Programming and Automated Reasoning	10
6979	Informationsbedarfsermittlung und -analyse f&uuml;r den Entwurf von Informationssystemen, Fachtagung EMISA	10
6980	Proceedings of the 12th International Conference on Advanced Information Systems Engineering	10
6981	Proceedings of the Conference on File and Storage Technologies	10
6982	Proceedings of the 4th European Workshop on Software Process Technology	10
6983	Proceedings of the FIP TC6 WG6.1 Joint International Conference on Formal Description Techniques for Distributed Systems and Communication Protocols (FORTE XIII) and Protocol Specification, Testing and Verification (PSTV XX)	10
6984	Interaktion im Web - Innovative Kommunikationsformen, Fachtagung und Kongre&szlig; des German Chapter of the ACM, der Gesellschaft f&uuml;r Informatik (GI) sowie Fachbereich Mathematik und Informatik der Philipps-Universit&auml;t Marburg/Lahn am	10
6985	Proceedings of the IFIP TC12/WG12.3 International Workshop on Automated Reasoning	10
6986	Proceedings of the 11th International Workshop on Languages and Compilers for Parallel Computing	10
6987	The IOTA Programming System, A Modular Programming Environment	10
6988	Proceedings of Fuzzy Logik, Theorie und Praxis, 4. Dortmunder Fuzzy-Tage	10
6989	Selected Papers from the Fourth International Workshop on Graphics Recognition Algorithms and Applications	10
6990	Proceedings of the 4th Asian Computing Science Conference on Advances in Computing Science	10
6991	Proceedings of the 10th International Conference on Artificial Intelligence: Methodology, Systems, and Applications	10
6992	Software Agents and Soft Computing: Towards Enhancing Machine Intelligence, Concepts and Applications	10
6993	Proceedings of the Second International Workshop on Practical Aspects of Declarative Languages	10
6994	Proceedings of the 2001 Conference on Topics in Cryptology: The Cryptographer's Track at RSA	10
6995	Proceedings of the 3rd International Conference on Algebraic Algorithms and Error-Correcting Codes	10
6996	Proceedings of the 5th International Workshop on Distributed Algorithms	10
6997	Proceedings of the IFIP TC8/WG8.1 Working Conference on Information System Concepts: Improving the Understanding	10
6998	Computational Logic: Logic Programming and Beyond, Essays in Honour of Robert A. Kowalski, Part I	10
6999	Proceedings of the First Brazilian Symposium on Advances in Document Image Analysis	10
7000	Proceedings of the 12th International Symposium on Distributed Computing	10
7001	Proceedings of the 6th International Symposium on Functional and Logic Programming	10
7002	The 6th IEEE International Symposium on High-Assurance Systems Engineering: Special Topic: Impact of Networking	10
7003	Proceedings of the 11th International Conference on Advanced Information Systems Engineering	10
7004	Selected papers from the 11th Workshop on Specification of Abstract Data Types Joint with the 8th COMPASS Workshop on Recent Trends in Data Type Specification	10
7005	Proceedings on Conceptual Graphs for Knowledge Representation	10
7006	Proceedings of the IFIP WG11.3 Working Conference on Database Security VII	10
7007	Proceedings of the International Workshop on Theory and Practice of Parallel Programming	10
7008	Proceedings of the International Conference on Typed Lambda Calculi and Applications	10
7009	Proceedings of the 17th British National Conferenc on Databases: Advances in Databases	10
7010	Proceedings of the 8th International Conference on Object-Oriented. Information Systems	10
7011	Die W&uuml;rde der Menschen ist unverNETZbar [5. Jahrestagung des Forums InformatikerInnen f&uuml;r Frieden und gesellschaftliche Verantwortung e.V.	10
7012	Proceedings of the 8th International Symposium on Applied Algebra, Algebraic Algorithms and Error-Correcting Codes	10
7013	Proceedings of the 13th International Symposium on Distributed Computing	10
7014	Proceedings of the Second International Conference on Evolvable Systems: From Biology to Hardware	10
7015	Proceedings of the Colloquium in Honor of Arto Salomaa on Results and Trends in Theoretical Computer Science	10
7016	Proceedings of the VLDB 2001 International Workshop on Databases in Telecommunications II	10
7017	Proceedings of the 12th European Conference on Object-Oriented Programming	10
7018	Proceedings of the 17th International Symposium on Mathematical Foundations of Computer Science	10
7019	Selected papers from the 12th International Workshop on Recent Trends in Algebraic Development Techniques	10
7020	Computerlinguistik und ihre theoretischen Grundlagen, Symposium	10
7021	Proceedings of the Third International Conference on Data Warehousing and Knowledge Discovery	10
7022	Proceedings of the 16th European Conference on Object-Oriented Programming	10
7023	Proceedings of the 6th International Workshop on High-Level Parallel Programming Models and Supportive Environments	10
7024	Proceedings of the European Workshop on Interactive Distributed Multimedia Systems and Services	10
7025	IFIP World Computer Congress on Fundamentals - Foundations of Computer Science	10
7026	Proceedings of the IFIP TC6/WG6.1 Sixth International Conference on Formal Description Techniques, VI	10
7027	Proceedings of the IFIP TC6 Eighth International Conference on Formal Description Techniques VIII	10
7028	Proceedings of the 11th International Workshop on Distributed Algorithms	10
7029	Proceedings of the 13th International Workshop on Database and Expert Systems Applications	10
7030	Proceedings of the Joint Modular Languages Conference on Modular Programming Languages	10
7031	Proceedings of the Third Internationsl Conference on Fundamental Approaches to Software Engineering: Held as Part of the European Joint Conferences on the Theory and Practice of Software, ETAPS 2000	10
7032	Proceedings of the 4th IFIP/IEEE International Conference on Management of Multimedia Networks and Services: Management of Multimedia on the Internet	10
7033	Program Development by Specification and Transformation, The PROSPECTRA Methodology, Language Family, and System	10
7034	Proceedings of the 2. Workshop on Informationssysteme und K&uuml;nstliche Intelligenz: Modellierung	10
7035	Proceedings of the First Asia-Pacific Conference on Web Intelligence: Research and Development	10
7036	Proceedings of the 10th Colloquium on Automata, Languages and Programming	10
7037	Proceedings of the 8th International Conference on High Performance Computing	10
7038	Proceedings of the 2nd International Workshop on High Performance Transaction Systems	10
7039	Proceedings of the 1st International Conference on Genetic Algorithms	10
7040	Proceedings of the 7th International Conference on Extending Database Technology: Advances in Database Technology	10
7041	Proceedings of the 3rd Symposium on Mathematical Foundations of Computer Science	10
7042	Proceedings of the 6th International Conference on Database Theory	10
7043	International Workshop on Timed Petri Nets	10
7044	Proceedings of the Second Symposium on Programs as Data Objects	10
7045	Proceedings of the Fourth International Conference on Intelligent Systems for Molecular Biology	10
7046	Proceedings of the 6th European Knowledge Acquisition Workshop on Current Developments in Knowledge Acquisition: EKAW '92	10
7047	Proceedings of the First International Conference on Advances in Web-Based Learning	10
7048	Proceedings of the 4th International Colloquium on Grammatical Inference	10
7049	Proceedings of the International IFIP/GI Working Conference on Trends in Distributed Systems for Electronic Commerce	10
7050	Proceedings of the 6th International Colloquium on Grammatical Inference: Algorithms and Applications	10
7051	New Results and New Trends in Computer Science	10
7052	Proceedings of the 7th European Workshop on Software Process Technology	10
7053	Information Extraction: Towards Scalable, Adaptable Systems	10
7054	Proceedings of the Fifteenth IFIP WG6.1 International Symposium on Protocol Specification, Testing and Verification XV	10
7055	Proceedings of the 11th Conference on Systems Administration	10
7056	Proceedings of the 7th International IPCO Conference on Integer Programming and Combinatorial Optimization	10
7057	Proceedings of the First IEEE/ACM International Workshop on Grid Computing	10
7058	Proceedings of the 8th Scandinavian Workshop on Algorithm Theory	10
7059	Sprachverarbeitung in Information und Dokumentation, Jahrestagung der Gesellschaft f&uuml;r Linguistische Datenverarbeitung (GLDV) in Kooperation mit der Fachgruppe 3 "Nat&uuml;rlichsprachliche Systeme" im FA 1.2 der Gesellschaft f&uuml;r Informatik (GI)	10
7060	Proceedings of the First International Conference on Theory and Application of Diagrams	10
7061	Proceedings of the International Conference, 7th Fuzzy Days on Computational Intelligence, Theory and Applications	10
7062	Proceedings of the 5th European Workshop on Advances in Case-Based Reasoning	10
7063	Proceedings of the 13th European Conference on Object-Oriented Programming	10
7064	Proceedings of the 5th International Conference on Fundamental Approaches to Software Engineering	10
7065	Proceedings of the 6th International Workshop on Interactive Distributed Multimedia Systems and Telecommunication Services	10
7066	Proceedings of the 12th Conference on Systems Administration	10
7067	Proceedings of the 17th International Conference on Logic Programming	10
7068	Proceedings of the 2nd Colloquium on Automata, Languages and Programming	10
7069	Proceedings of the 2nd International Conference on Computer Assisted Learning	10
7070	Selected papers from the Eight International Workshop on Foundations of Models and Languages for Data and Objects, Transactions and Database Dynamics	10
7071	Proceedings of the 4th European Workshop on Advances in Case-Based Reasoning	10
7072	Proceedings of the 13th International Conference on Advanced Information Systems Engineering	10
7073	Proceedings of the Fifth International Conference on Conceptual Structures: Fulfilling Peirce's Dream	10
7074	Software Engineering im Unterricht der Hochschulen SEUH '94, Workshop des German Chapter of the ACM und der Gesellschaft f&uuml;r Informatik (GI) am	10
7075	Proceedings of the IFIP WG6.1 Seventh International Conference on Protocol Specification, Testing and Verification VII	10
7076	Proceedings of the 7th International Conference on Advanced Information Systems Engineering	10
7077	Proceedings of the Third International Symposium on Logical Foundations of Computer Science	10
7078	Proceedings of the EvoWorkshops on Applications of Evolutionary Computing	10
7079	Proceedings of the IFIP TC5/WG5.2/WG5.10 CSI International Conference on Computer Graphics: Graphics, Design and Visualization	10
7080	Proceedings of the Third International Workshop on Recent Advances in Intrusion Detection	10
7081	Proceedings IEEE International Workshop on Wireless and Mobile Technologies in Education	10
7082	Proceedings of the 7th European Conference on Object-Oriented Programming	10
7083	Selected papers from the Third International Conference on Human-Computer Interaction	10
7084	Proceedings of the Third International Workshop on Grid Computing	10
7085	Proceedings of the 4th International Conference on Evolvable Systems: From Biology to Hardware	10
7086	Proceedings of the First French-Israeli Workshop on Algebraic Coding	10
7087	Selected papers from the 11th Australian Joint Conference on Artificial Intelligence on Advanced Topics in Artificial Intelligence	10
7088	Selected papers from the 14th International Workshop on Recent Trends in Algebraic Development Techniques	10
7089	Proceedings of the Second International Conference on Theorem Provers in Circuit Design - Theory, Practice and Experience	10
7090	Proceedings of the 7th International Conference on Software Reuse: Methods, Techniques, and Tools	10
7091	Proceedings of the 16th British National Conferenc on Databases: Advances in Databases	10
7092	Balancing Reactivity and Social Deliberation in Multi-Agent Systems, From RoboCup to Real-World Applications (selected papers from the ECAI 2000 Workshop and additional contributions)	10
7093	Proceedings of the Artificial Intelligence on Logic for Programming	10
7094	Proceedings of the BCS-FACS Workshop on Specification and Verification of Concurrent Systems	10
7095	Selected papers from the 8th Franco-Japanese and 4th Franco-Chinese Conference on Combinatorics and Computer Science	10
7096	Proceedings of the 5th European Conference on Principles of Data Mining and Knowledge Discovery	10
7097	Sprache und Computer - Sprachtechnologie: Methoden, Werkzeuge, Pespektiven, Vortr&auml;ge im Rahmen der Jahrestagung 1993 der Gesellschaft f&uuml;r Linguistische Datenverabeitung (GLDV) e.V.	10
7098	Proceedings of the 7th Colloquium on Automata, Languages and Programming	10
7099	Proceedings of the Second International Conference on Electronic Commerce and Web Technologies	10
7100	Proceedings of the Thirteenth Conference on Innovative Applications of Artificial Intelligence Conference	10
7101	Proceedings of the 4th International Conference on Database Theory	10
7102	Proceedings of the 2nd International Workshop on Distributed Algorithms	10
7103	Proceedings of the IEEE Visualization '93 Workshop on Database Issues for Data Visualization	10
7104	Proceedings of the 4th European Symposium on Programming	10
7105	Proceedings of the International Conference on Theoretical Aspects of Computer Software	10
7106	Proceedings of the Second International Workshop on Cooperative Buildings, Integrating Information, Organization, and Architecture	10
7107	Proceedings of the 2nd International Conference on Applied Algebra, Algorithms and Error-Correcting Codes	10
7108	Proceedings of the 12th International Conference on Information Processing in Medical Imaging	10
7109	Proceedings of the Second International Symposium on Generative and Component-Based Software Engineering-Revised Papers	10
7110	Proceedings on Kommunikation in Verteilten Systemen II	10
7111	Kommunikation in Verteilten Systemen, Grundlagen, Anwendungen, Betrieb, GI/ITG-Fachtagung	10
7112	Umdenken in der Informatik [2. Jahrestagung des Forums Informatiker f&uuml;r Frieden und gesellschaftliche Verantwortung e.V.	10
7113	Proceedings of the Second International Workshop on Innovative Internet Computing Systems	10
7114	Proceedings of the 4th European Software Engineering Conference on Software Engineering	10
7115	Selected papers of the 6th Interdisciplinary Workshop on Informatics and Psychology: Mental Models and Human-Computer Interaction 1	10
7116	Proceedings of the 5th Scandinavian Workshop on Algorithm Theory	10
7117	Proceedings of the 4th International Conference on Foundations of Data Organization and Algorithms	10
7118	Proceedings of the 3rd International Colloquium on Grammatical Inference: Learning Syntax from Sentences	10
7119	Proceedings of the 6th International Conference on Algebraic Methodology and Software Technology	10
7120	Proceedings of the Second International Workshop on Mobile Agents for Telecommunication Applications	10
7121	Selected papers from the 9th International Workshop on Foundations of Models and Languages for Data and Objects, Database Schema Evolution and Meta-Modeling	10
7122	Proceedings of the IEEE Visualization '95 Workshop on Database Issues for Data Visualization	10
7123	Proceedings of the 4th European Conference on Principles of Data Mining and Knowledge Discovery	10
7124	Proceedings of the 22nd IFIP WG 6.1 International Conference Houston on Formal Techniques for Networked and Distributed Systems	10
7125	Proceedings of the IFIP TC10/WG 10.2 International Conference on Theorem Provers in Circuit Design: Theory, Practice and Experience	10
7126	Selected papers from the 10th Workshop on Specification of Abstract Data Types Joint with the 5th COMPASS Workshop on Recent Trends in Data Type Specification	10
7127	The 4th IEEE International Symposium on High-Assurance Systems Engineering	10
7128	Proceedings of the 10th British National Conference on Databases: Advanced Database Systems	10
7129	Proceedings of the IEEE/IFIP TC6/WG6.4/WG6.6 International Conference on Management of Multimedia Networks and Services	10
7130	Proceedings of the 11th IFIP/IEEE International Workshop on Distributed Systems: Operations and Management: Services Management in Intelligent Networks	10
7131	Proceedings of the ESPRIT Working Group 8533 on Prospects for Hardware Foundations: NADA - New Hardware Design Methods, Survey Chapters	10
7132	Proceedings of the 11th European Symposium on Programming Languages and Systems	10
7133	Revised versions of lectures given during the IFIP WG 1.7 International School on Foundations of Security Analysis and Design on Foundations of Security Analysis and Design: Tutorial Lectures	10
7134	Proceedings of the 2nd Australian Joint Artificial Intelligence Conference	10
7135	Proceedings of the 5th IEEE International Conference on Enterprise Distributed Object Computing	10
7136	Proceedings of the 9th International Workshop on Interactive Systems. Design, Specification, and Verification	10
7137	Proceedings of the 8th European Knowledge Acquisition Workshop on A Future for Knowledge Acquisition	10
7138	Proceedings of the First Russian Conference on Logic Programming	10
7139	Sprache und Computer - Lexikon und Lixikographie, Vortr&auml;ge im Rahmen der Jahrestagung 1990 der Gesellschaft f&uuml;r Linguistische Datenverabeitung (GLDV) e.V.	10
7140	Proceedings of the Third International Conference on Flexible Query Answering Systems	10
7141	Proceedings of the Second International Workshop on Parallel Algorithms for Irregularly Structured Problems	10
7142	Proceedings of the 13th International Conference on Very Large Data Bases	10
7143	Selected papers from the Fourth European Workshop on Trends in Natural Language Generation, An Artificial Intelligence Perspective	10
7144	Proceedings of the 7th TFCV on Theoretical Foundations of Computer Vision	10
7145	Proceedings of the 5th International Colloquium on Grammatical Inference: Algorithms and Applications	10
7146	Proceedings of the 2002 International Conference on Parallel Architectures and Compilation Techniques	10
7147	Pre-Conference Workshop on Parallel Execution of Logic Programs	10
7148	Proceedings of the th International Conference on Parallel Processing and Applied Mathematics-Revised Papers	10
7149	Proceedings of the 5th East European Conference on Advances in Databases and Information Systems	10
7150	Software Process: Principles, Methodology, Technology	10
7151	Proceedings of the 8th European Conference on Object-Oriented Programming	10
7152	Selected Tutorial Papers from the 9th ECCAI Advanced Course ACAI 2001 and Agent Link's 3rd European Agent Systems Summer School on Multi-Agent Systems and Applications	10
7153	Selected papers from the Second Asia-Pacific Conference on Simulated Evolution and Learning on Simulated Evolution and Learning	10
7154	Proceedings of the 4th Scandinavian Workshop on Algorithm Theory	10
7155	Proceedings of the International Conference on Spatial Information Theory: Cognitive and Computational Foundations of Geographic Information Science	10
7156	Proceedings of the Second International Symposium on Topics in Electronic Commerce	10
7157	Proceedings of the 10th European Conference on Object-Oriented Programming	10
7158	Proceedings of the 4th International Conference on Conceptual Structures: Knowledge Representation as Interlingua	10
7159	Applications of Uncertainty Formalisms	10
7160	Analysis and Visualization Tools for Constraint Programming, Constrain Debugging (DiSCiPl project)	10
7161	Proceedings of the 15th International Conference on Distributed Computing	10
7162	Proceedings of the Second International Workshop on Multimedia Databases and Image Communication	10
7163	Selected papers from the Second European Workshop on Advances in Case-Based Reasoning	10
7164	Proceedings of the IFIP TC6 Fourth Working Conference on Optical Network Design and Modeling: New Trends in Optical Network Design and Modeling	10
7165	Proceedings of the 5th International Conference on Applications of Natural Language to Information Systems-Revised Papers	10
7166	Proceedings of the 5th International Workshop on Languages and Compilers for Parallel Computing	10
7167	Agent Mediated Electronic Commerce, The European AgentLink Perspective.	10
7168	Proceedings of the 15th European Conference on Object-Oriented Programming	10
7169	Proceedings of the International Workshop on Memory Management	10
7170	Proceedings of the FIP TC6 WG6.1 Joint International Conference on Formal Description Techniques for Distributed Systems and Communication Protocols (FORTE XI) and Protocol Specification, Testing and Verification (PSTV XVIII)	10
7171	Proceedings of the 3rd International Conference on Web Information Systems Engineering	10
7172	Inference Control in Statistical Databases, From Theory to Practice	10
7173	Proceedings of the 13th IFIP/IEEE International Workshop on Distributed Systems: Operations and Management: Management Technologies for E-Commerce and E-Business Applications	10
7174	Proceedings of the 10th European Workshop on Knowledge Acquisition, Modeling and Management	10
7175	Proceedings of the Second International Workshop on Advances in Databases and Information Systems	10
7176	Proceedings of the 14th International Symposium on Applied Algebra, Algebraic Algorithms and Error-Correcting Codes	10
7177	Proceedings of RIMS Symposium on Software Science and Engineering	10
7178	Proceedings of the Functional Programming Languages and Computer Architecture	10
7179	Proceedings of the 11th International Symposium on Applied Algebra, Algebraic Algorithms and Error-Correcting Codes	10
7180	Proceedings of the IFIP TC11 WG 11.3 Twelfth International Working Conference on Database Security XII: Status and Prospects	10
7181	Proceedings of the 12th International Symposium on Applied Algebra, Algebraic Algorithms and Error-Correcting Codes	10
7182	Proceedings of the European Symposium on Programming	10
7183	Proceedings of the 11th British National Conference on Databases: Advances in Databases	10
7184	Proceedings of the 10th European Symposium on Programming Languages and Systems	10
7185	Proceedings of the 13th Italian Workshop on Neural Nets-Revised Papers	10
7186	The 2nd International Symposium on Experimental Robotics II	10
7187	Software Engineering im Unterricht der Hochschulen SEUH '93, Workshop des German Chapter of the ACM und der Gesellschaft f&uuml;r Informatik (GI) am	10
7188	Proceedings of the 6th International Conference, on Applied Algebra, Algebraic Algorithms and Error-Correcting Codes	10
7189	Selected papers from the 4th International Conference on Human-Computer Interaction	10
7190	Proceedings of the 6th International Conerence on Software Reuse: Advances in Software Reusability	10
7191	Workshop on Hardware Specification, Verification and Synthesis: Mathematical Aspects	10
7192	Proceedings of the Third International Workshop on Intelligent Agents for Telecommunication Applications	10
7193	Software Engineering im Unterricht der Hochschulen - Studienf&uuml;hrer Software Engineering, Workshop des German Chapter of the ACM und der Gesellschaft f&uuml;r Informatik (GI) am	10
7194	Jewels are Forever, Contributions on Theoretical Computer Science in Honor of Arto Salomaa	10
7195	Proceedings of the IFIP TC6/WG6.1 Twelth International Symposium on Protocol Specification, Testing and Verification XII	10
7196	Proceedings of the 4th International Symposium on Mobile Human-Computer Interaction	10
7197	Proceedings of the First International Workshop on Engineering Societies in the Agent World: Revised Papers	10
7198	Partial Evaluation - Practice and Theory, DIKU 1998 International Summer School	10
7199	Proceedings of the IFIP 17th World Computer Congress - TC6 Stream on Communication Systems: The State of the Art	10
7200	Proceedings of the BCS-FACS Workshop on Formal Aspects of Measurement	10
7201	Proceedings of the The Fifth Conference on Innovative Applications of Artificial Intelligence	10
7202	Proceedings of the IFIP WG6.1 Fifth International Conference on Protocol Specification, Testing and Verification V	10
7203	Selected Papers from the Workshop on Geometric Reasoning for Perception and Action	10
7204	Proceedings of the 7th International Workshop on Interactive Distributed Multimedia Systems and Telecommunication Services	10
7205	Proceedings of the 19th British National Conference on Databases: Advances in Databases	10
7206	Proceedings on Kommunikation in Verteilten Systemen I	10
7207	Proceedings of the Second International Conference on Formal Methods in Computer-Aided Design	10
7208	Proceedings of the Third International Conference on Logic Programming	10
7209	Proceedings of the 3rd Workshop on Mathematical Foundations of Programming Language Semantics	10
7210	Proceedings of the 14th International Colloquium, on Automata, Languages and Programming	10
7211	Proceedings of the First Australasian Conference on Information Security and Privacy	10
7212	Proceedings of the Third International Workshop on Principles of Document Processing	10
7213	Proceedings of the IFIP TC2/TC13 WG2.7/WG13.4 Seventh Working Conference on Engineering for Human-Computer Interaction	10
7214	Proceedings of the Second Australasian Conference on Information Security and Privacy	10
7215	Rechnernetze und Datenfernverarbeitung, Fachtagung der GI und NTG	10
7216	Proceedings of the Asilomar Workshop on Fault-Tolerant Distributed Computing	10
7217	Proceedings of the First International Conference on Computing in an Imperfect World	10
7218	Proceedings of the LITP Spring School on Theoretical Computer Science: Electronic Dictionaries and Automata in Computational Linguistics	10
7219	Proceedings of the 9th International Workshop on Distributed Algorithms	10
7220	Proceedings of the Third International Conference on Generative and Component-Based Software Engineering	10
7221	Linguistik und neue Medien [10. Jahrestagung der GLDV	10
7222	Proceedings of the International Conference on Computer Logic	10
7223	Proceedings of the 8th International Conference on Algebraic Methodology and Software Technology	10
7224	The Proceedings of the Second International Workshop on Petri Nets and Performance Models	10
7225	Proceedings of the Sixth Conference on Theoretical Aspects of Rationality and Knowledge	10
7226	Proceedings of the IFIP TC6 Second International Working Conference on Optical Network Design and Modeling	10
7227	Proceedings of the Workshop on Local Search for Planning and Scheduling-Revised Papers	10
7228	Spatial Cognition, An Interdisciplinary Approach to Representing and Processing Spatial Knowledge	10
7229	Proceedings of the 6th International Workshop on Applications of Natural Language to Information Systems	10
7230	Proceedings of the 9th European Symposium on Programming Languages and Systems	10
7231	Proceedings of the 7th conference on Theoretical aspects of rationality and knowledge	10
7232	Proceedings of the The Cryptographer's Track at the RSA Conference on Topics in Cryptology	10
7233	Proceedings of the Second International Logic Programming Summer School on Logic Programming in Action	10
7234	Proceedings of the First International Workshop on Functional Imaging and Modeling of the Heart	10
7235	Selected papers from the Workshop on Studies of Software Design	10
7236	Revised Papers from the International Workshop on Scientific Engineering for Distributed Java Applications	10
7237	Proceedings of the Seventh International Conference on Intelligent Systems for Molecular Biology	10
7238	Proceedings of the 4th International DFVLR Seminar on Foundations of Engineering Sciences: Parallel Computing in Science and Engineering	10
7239	VLSI Engineering: Beyond Software Engineering	10
7240	Proceedings of the LITP Spring School on Theoretical Computer Science: Automata Networks	10
7241	Proceedings of the First European Workshop on Evolutionary Robotics	10
7242	Proceedings of the Theoretical Foundations of Computer Vision, TFCV on Performance Characterization in Computer Vision	10
7243	Proceedings of the 13th International Symposium on Applied Algebra, Algebraic Algorithms and Error-Correcting Codes	10
7244	Proceedings of the 1st International Workshop on New Developments in Digital Libraries: n conjunction with ICEIS 2001	10
7245	Automata on Infinite Words, Ecole de Printemps d'Informatique Th&eacute;orique,	10
7246	Proceedings of the 13th International Workshop on Languages and Compilers for Parallel Computing-Revised Papers	10
7247	Proceedings of the First International Workshop on Temporal, Spatial, and Spatio-Temporal Data Mining-Revised Papers	10
7248	Proceedings of the IFIP TC8/WG8.1 International Conference on Information System Concepts: An Integrated Discipline Emerging	10
7249	Proceedings of the 4th International Conference on Formal Methods in Computer-Aided Design	10
7250	Proceedings of the 1st European Software Engineering Conference	10
7251	Proceedings of the 14th International Conference on Very Large Data Bases	10
7252	Visual Interfaces to Digital Libraries [JCDL 2002 Workshop]	10
7253	Proceedings of the IFIP-TC6 Third International Working Conference on Active Networks	10
7254	Proceedings of the International Conference WAGA on Attribute Grammars and their Applications	10
7255	Proceedings of the The Third Conference on Innovative Applications of Artificial Intelligence	10
7256	Proceedings of the 5th Interdisciplinary Workshop in Informatics and Psychology on Visualization in Programming-Selected Contributions	10
7257	Interaktion und Kommunikation mit dem Computer, Jahrestagung der Gesellschaft f&uuml;r Linguistische Datenverarbeitung (GLDV)	10
7258	Proceedings of the Second International Workshop on Engineering Societies in the Agents World II	10
7259	Proceedings of the Third International and Interdisciplinary Conference on Modeling and Using Context	10
7260	Proceedings of the 4th International Symposium on Recent Advances in Intrusion Detection	10
7261	Proceedings of the 8th European Workshop on Learning Robots: Advances in Robot Learning	10
7262	Selected papers from the 5th International Conference on Human-Computer Interaction	10
7263	Proceedings of the 10th International Workshop on Theoretical Foundations of Computer Vision: Multi-Image Analysis	10
7264	Proceedings of the International Conference on Database Theory	10
7265	Proceedings of the First International Symposium on Foundations of Information and Knowledge Systems	10
7266	Selected papers from the AI'93 and AI'94 Workshops on Evolutionary Computation, Process in Evolutionary Computation	10
7267	Proceedings of the 19th International Symposium on Mathematical Foundations of Computer Science 1994	10
7268	Proceedings of the International Conference on Worldwide Computing and Its Applications	10
7269	Selected papers from the 15th International Workshop on Recent Trends in Algebraic Development Techniques	10
7270	Proceedings of the 4th International Conference on Logical Aspects of Computational Linguistics	10
7271	Proceedings of the IFIP TC6 WG6.1 Joint International Conference on Formal Description Techniques for Distributed Systems and Communication Protocols (FORTE XII) and Protocol Specification, Testing and Verification (PSTV XIX)	10
7272	Proceedings of the Second International Symposium on Foundations of Information and Knowledge Systems	10
7273	Proceedings of the 18th British National Conference on Databases: Advances in Databases	10
7274	Selected Contributions from the on 7th Interdisciplinary Workshop on Informatics and Psychology: Visualization in Human-Computer Interaction	10
7275	Proceedings of the 5th ACM Conference on Functional Programming Languages and Computer Architecture	10
7276	Proceedings of the 1995 Asian Computing Science Conference on Algorithms, Concurrency and Knowledge	10
7277	Proceedings of the 8th International Conference on Image Analysis and Processing	10
7278	Proceedings of the International Workshop on Fundamentals of Artificial Intelligence Research	10
7279	Proceedings of the 4th International Workshop on Network-Based Parallel Computing: Communication, Architecture, and Applications	10
7280	Proceedings of the Third International Workshop on Network-Based Parallel Computing: Communication, Architecture, and Applications	10
7281	Proceedings of the 4th Fuji International Symposium on Functional and Logic Programming	10
7282	Proceedings of the International Workshop on Requirements Targeting Software and Systems Engineering	10
7283	Proceedings of the First International Conference on Computer Vision Systems	10
7284	Proceedings of the Second International Conference on Advances in Web-Age Information Management	10
7285	Proceedings of the Third International Conference on Formal Methods in Computer-Aided Design	10
7286	Correct System Design, Recent Insight and Advances, (to Hans Langmaack on the occasion of his retirement from his professorship at the University of Kiel)	10
7287	Proceedings of the 2nd Euronean Conference on Distributed Memory Computing	10
7288	Coordination Technology for Collaborative Applications - Organizations, Processes, and Agents [ASIAN 1996 Workshop]	10
7289	Proceedings of the 23rd International Colloquium on Automata, Languages and Programming	10
7290	Selected papers from the Third International Workshop on Logic Programming and Knowledge Representation	10
7291	Formal Syntax and Semantics of Java	10
7292	Proceedings of an International Workshop on Advanced Programming Environments	10
7293	Proceedings of the First International Conference on Audio- and Video-Based Biometric Person Authentication	10
7294	Proceedings of a Symposium on Language Design and Programming Methodology	10
7295	Proceedings of the 26th International Conference on Very Large Data Bases	10
7296	Proceedings of the Third Workshop on Information Systems and Artificial Intelligence: Management and Processing of Complex Data Structures	10
7297	2. Workshop Sichtsysteme - Visualisierung in der Simulationstechnik	10
7298	Proceedings of the Third International Workshop on Applied Parallel Computing, Industrial Computation and Optimization	10
7299	Proceedings of the 3rd Conference on Theoretical Aspects of Reasoning about Knowledge	10
7300	Proceedings of the LITP Spring School on Theoretical Computer Science: Semantics of Systems of Concurrent Processes	10
7301	Proceedings of the 12th International Conference on Very Large Data Bases	10
7302	Proceedings of the Second International Workshop on Computer Vision Systems	10
7303	Proceedings of the Second International Workshop on Network-Based Parallel Computing: Communication, Architecture, and Applications	10
7304	Proceedings of the 9th International SPIN Workshop on Model Checking of Software	10
7305	Proceedings of the Second International Workshop on Multi-Agent-Based Simulation-Revised and Additional Papers	10
7306	Proceedings of the VLDB 2002 Workshop EEXTT and CAiSE 2002 Workshop DTWeb on Efficiency and Effectiveness of XML Tools and Techniques and Data Integration over the Web-Revised Papers	10
7307	Proceedings of the Second International Conference on Software Product Lines	10
7308	Proceedings of the 6th Workshop on Theoretical Foundations of Computer Vision	10
7309	Proceedings of the 2001 International Conference on Parallel Architectures and Compilation Techniques	10
7310	Proceedings of the 5th and 6th International SPIN Workshops on Theoretical and Practical Aspects of SPIN Model Checking	10
7311	Proceedings of the 6th Asian Computing Science Conference on Advances in Computing Science	10
7312	Proceedings of the First International Conference on Web-Age Information Management	10
7313	Proceedings of the 4th International Conference on Typed Lambda Calculi and Applications	10
7314	Selected papers from the 6th International Workshop on Theory and Application of Graph Transformations	10
7315	Papers from an international workshop on Towards Evolvable Hardware, The Evolutionary Engineering Approach	10
